"name","edition","proddate","idno","cntry","c2weight","mode","w5q1","w5q2","w5q3","w5q4","w5q5","w5q6","w5q7","w5q8","w5q9","w5q10","w5q11","w5q12","w5q13","w5q14","w5q15","w5q16","w5q17","w5q18","w5q19","w5q20","w5q21","w5q22","w5q23","w5q24","w5q25","w5q26","w5q27","w5q28","w5q29","w5q30","w5q31","w5q32","w5q33","w5q34","w5q35","w5q36","w5q37","w5q38","w5q39","w5q40","w5q41","w5q42","w5q43","w5q44","w5q45","w5admin","w5q46","w5q47","w5q48","w5q49","w5q50","w5q51","w5q52","w5q53","w5q54","w5q55","w5q56","w5q57","w5q58","w5q69b","w5q68b","w5q67b","w5q66b","w5q69a","w5q68a","w5q67a","w5q66a","w5q65","w5q64","w5q63","w5q62","w5q61","w5q60","w5q59","w5q70","w5q71","w5q72","w5q73","w5q74","w5q75","w5q76","w5q77","w5q78","w5q79","w5q80","w5q81","w5q82","survlng","inwds","inwde","w5ininwe","w5tsinwe","w5osinwe","w5cdinwe","w5ipinwe","w5vainwe","w5scinwe","w5fwinwe","w5indur","w5tsdur","w5ostdur","w5covdur","w5incdur","w5vacdur","w5scdur","w5findur","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","fl_21_do_incomegeneratingprocessa","fl_21_do_incomegeneratingprocessb","fl_25_do_surveyclimatea","fl_25_do_surveyclimateb","longitudinalfinancialwell_being_do_w5q73","longitudinalfinancialwell_being_do_w5q74","longitudinalfinancialwell_being_do_w5q75","longitudinalfinancialwell_being_do_w5q76","longitudinalfinancialwell_being_do_w5q77","longitudinalfinancialwell_being_do_w5q78","longitudinalfinancialwell_being_do_w5q79","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region"
"CRON2W5e01","1.0","28.03.2024",15123,"IT",0.37594277,1,5,8,6,99,8,8,8,8,8,0,0,0,99,10,0,4,4,2,2,2,2,0,1,0,7,9,0,0,0,0,5,4,4,3,3,3,5,3,3,3,3,2,1,7,9,2,1,3,3,7,7,7,3,3,9,5,3,3,3,9,9,9,9,6,6,6,6,2,3,2,2,2,6,1,9,9,9,9,9,9,9,9,9,9,9,9,3,"ITA",2023-01-18 20:49:10,2023-01-23 17:51:24,2023-01-23 10:03:17,2023-01-23 10:08:08,2023-01-23 10:12:42,2023-01-23 10:19:59,2023-01-23 10:28:00,2023-01-23 14:02:46,2023-01-23 14:02:51,2023-01-23 17:50:52,393247,291,274,437,481,12886,5,13681,421302,"w5q84",78.48101,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",1,,1,,1,7,3,1,6,2,4,5,2,61,13,3,5,8,1,7,"ITF"
"CRON2W5e01","1.0","28.03.2024",15129,"IT",0.3442274,2,10,10,10,10,10,10,10,10,10,10,10,10,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,3,1,3,3,3,3,1,1,7,7,1,1,3,3,7,7,7,3,3,3,3,3,3,3,6,6,6,6,1,1,1,1,1,4,4,4,2,6,1,7,7,1,1,1,3,1,4,5,5,3,3,3,"ITA",2023-01-12 18:00:44,2023-01-12 18:08:04,2023-01-12 18:00:47,2023-01-12 18:01:34,2023-01-12 18:02:36,2023-01-12 18:03:57,2023-01-12 18:05:23,2023-01-12 18:06:23,2023-01-12 18:06:41,2023-01-12 18:07:53,3,47,62,81,86,60,18,72,429,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,1,,1,,7,4,5,3,2,1,6,1,43,16,6,5,1,1,77,"ITC"
"CRON2W5e01","1.0","28.03.2024",15177,"IT",0.5545969,1,8,8,8,8,8,6,9,9,9,9,0,5,0,10,5,2,3,2,3,5,2,2,2,2,2,3,2,2,2,2,1,3,5,4,3,3,4,3,3,3,3,2,1,7,5,2,1,1,3,7,5,5,3,3,3,3,3,3,3,6,6,6,6,0,0,1,1,1,4,4,4,0,6,1,5,5,4,2,1,3,1,3,3,3,1,1,3,"ITA",2023-01-18 11:38:59,2023-01-18 20:42:25,2023-01-18 20:30:17,2023-01-18 20:32:33,2023-01-18 20:35:06,2023-01-18 20:37:39,2023-01-18 20:39:38,2023-01-18 20:40:47,2023-01-18 20:41:04,2023-01-18 20:42:11,31878,136,153,153,119,69,17,67,32592,"w5q84",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,,1,1,,7,2,4,3,6,1,5,1,38,14,5,5,1,2,77,"ITH"
"CRON2W5e01","1.0","28.03.2024",15252,"IT",3.882163,1,9,9,10,7,8,10,9,9,9,7,9,10,10,9,9,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,4,4,2,3,3,1,3,3,3,2,1,1,6,7,2,1,2,3,5,4,6,3,3,3,3,4,4,4,6,6,6,6,6,6,6,6,9,2,1,4,0,6,1,5,6,2,2,1,2,2,4,4,4,3,2,3,"ITA",2023-01-13 11:10:58,2023-01-13 11:24:11,2023-01-13 11:11:02,2023-01-13 11:13:10,2023-01-13 11:15:20,2023-01-13 11:18:35,2023-01-13 11:21:11,2023-01-13 11:22:09,2023-01-13 11:22:35,2023-01-13 11:23:58,4,128,130,195,156,58,26,83,780,"w5q84",98.73418,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,1,1,,7,4,5,3,1,6,2,2,34,13,2,2,5,8,88,"ITC"
"CRON2W5e01","1.0","28.03.2024",15315,"IT",0.62738866,1,10,8,7,10,6,8,8,10,10,10,0,8,10,10,5,0,0,0,0,2,4,0,0,0,0,6,0,0,0,0,6,3,4,3,3,3,5,4,3,3,2,4,1,6,5,1,1,1,2,7,7,5,5,3,4,3,5,5,2,1,1,1,1,6,6,6,6,2,0,1,1,2,6,1,7,7,1,3,1,5,2,2,3,2,2,1,3,"ITA",2023-01-11 13:06:56,2023-01-11 13:14:47,2023-01-11 13:06:58,2023-01-11 13:08:11,2023-01-11 13:09:27,2023-01-11 13:11:32,2023-01-11 13:12:56,2023-01-11 13:13:43,2023-01-11 13:13:52,2023-01-11 13:14:40,2,73,76,125,84,47,9,48,464,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",1,1,,1,,7,5,3,4,2,6,1,2,29,13,4,5,1,1,4,"ITF"
"CRON2W5e01","1.0","28.03.2024",15411,"IT",2.119904,2,8,9,9,8,7,9,9,8,7,9,7,3,10,10,8,3,4,2,4,5,4,5,2,0,3,5,0,0,3,0,5,2,2,5,5,2,5,5,3,2,3,5,5,6,6,1,1,1,3,5,5,5,3,1,4,3,3,3,4,6,6,6,6,1,0,1,1,1,4,4,4,4,6,1,7,7,2,3,4,5,2,2,3,3,3,2,3,"ITA",2023-01-11 11:18:53,2023-01-11 11:34:39,2023-01-11 11:18:55,2023-01-11 11:21:21,2023-01-11 11:23:41,2023-01-11 11:27:33,2023-01-11 11:31:28,2023-01-11 11:32:43,2023-01-11 11:33:01,2023-01-11 11:34:28,2,146,140,232,235,75,18,87,935,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",1,1,,1,,7,2,4,6,3,5,1,1,19,13,2,5,2,2,2,"ITG"
"CRON2W5e01","1.0","28.03.2024",15452,"IT",0.8782414,1,5,6,6,6,6,6,7,7,5,5,5,5,3,7,7,2,2,2,0,0,6,3,0,0,0,6,3,2,0,0,4,1,4,4,4,3,5,3,3,3,3,1,1,6,6,2,2,1,2,0,5,4,3,3,3,5,3,3,3,0,1,1,1,6,6,6,6,2,2,3,2,3,6,1,4,4,4,4,3,4,1,2,3,3,2,2,3,"ITA",2023-01-19 14:00:04,2023-01-19 14:19:39,2023-01-19 14:00:07,2023-01-19 14:02:13,2023-01-19 14:04:57,2023-01-19 14:11:28,2023-01-19 14:15:57,2023-01-19 14:17:14,2023-01-19 14:17:46,2023-01-19 14:19:09,3,126,164,391,269,77,32,83,1145,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",1,,1,,1,7,3,6,4,5,2,1,2,29,13,4,4,1,2,3,"ITF"
"CRON2W5e01","1.0","28.03.2024",15487,"IT",1.3547451,1,9,9,10,7,8,9,9,9,9,8,5,5,8,9,3,1,0,0,0,0,0,1,1,0,0,3,1,1,0,0,2,6,6,1,2,3,1,3,3,2,3,2,1,7,7,1,1,1,2,7,5,5,3,2,3,3,4,4,3,6,6,6,6,1,1,1,1,1,3,3,3,0,6,1,4,5,4,1,2,2,1,2,3,3,3,3,2,"ITA",2023-01-11 18:15:58,2023-01-11 18:41:15,2023-01-11 18:16:12,2023-01-11 18:23:10,2023-01-11 18:26:04,2023-01-11 18:31:10,2023-01-11 18:36:25,2023-01-11 18:38:12,2023-01-11 18:38:57,2023-01-11 18:40:58,14,418,174,306,315,107,45,121,1500,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 13; SM-A715F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,,,1,7,4,6,5,3,2,1,2,67,15,4,5,6,1,4,"ITI"
"CRON2W5e01","1.0","28.03.2024",15501,"IT",0.2983424,1,5,8,8,6,8,8,8,8,7,8,0,8,10,7,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,5,3,3,3,1,1,3,3,1,1,1,1,5,5,2,1,3,3,4,4,4,5,4,3,3,2,3,3,1,1,0,1,6,6,6,6,2,4,1,1,0,6,1,6,6,1,2,1,3,2,5,4,5,3,1,3,"ITA",2023-01-25 13:57:27,2023-01-25 14:10:52,2023-01-25 13:57:34,2023-01-25 13:59:29,2023-01-25 14:01:23,2023-01-25 14:04:15,2023-01-25 14:07:32,2023-01-25 14:08:42,2023-01-25 14:09:15,2023-01-25 14:10:41,7,115,114,172,197,70,33,86,794,"w5q84",100,1,"Mozilla/5.0 (Android 12; Mobile; rv:109.0) Gecko/109.0 Firefox/109.0",1,,1,,1,7,4,2,5,1,6,3,1,37,15,6,5,1,2,6,"ITG"
"CRON2W5e01","1.0","28.03.2024",15550,"IT",0.4215127,2,9,10,9,9,10,9,10,10,9,9,7,10,10,10,9,2,1,1,1,2,1,1,1,1,1,6,6,3,2,5,2,6,7,1,1,3,1,3,3,3,3,3,1,7,7,1,1,3,3,7,5,7,3,3,2,3,3,3,3,6,6,6,6,1,1,1,1,1,3,4,4,3,6,1,6,7,4,2,1,3,3,2,3,3,3,2,3,"ITA",2023-01-11 11:09:34,2023-01-12 23:35:00,2023-01-11 11:09:36,2023-01-11 11:12:17,2023-01-11 11:14:08,2023-01-11 11:31:24,2023-01-12 23:32:01,2023-01-12 23:33:08,2023-01-12 23:33:25,2023-01-12 23:34:47,2,161,111,1036,129637,67,17,82,131113,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,1,,1,,7,4,1,2,5,3,6,2,32,19,7,5,1,1,9,"ITH"
"CRON2W5e01","1.0","28.03.2024",15552,"IT",3.4713585,1,6,8,8,9,8,8,8,8,7,8,7,8,7,10,7,4,9,2,2,4,0,0,0,0,3,0,0,0,0,0,1,7,7,7,7,3,1,1,2,1,1,1,1,7,7,1,2,3,2,6,7,7,2,4,2,2,3,2,3,6,6,6,6,0,1,1,1,1,4,4,4,4,6,1,3,7,3,2,1,2,2,1,2,3,3,2,3,"ITA",2023-01-20 14:15:32,2023-01-20 14:29:01,2023-01-20 14:15:39,2023-01-20 14:18:16,2023-01-20 14:20:08,2023-01-20 14:23:25,2023-01-20 14:26:44,2023-01-20 14:27:24,2023-01-20 14:27:43,2023-01-20 14:28:50,7,157,112,197,199,40,19,67,798,"w5q84",98.73418,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,1,,,1,7,2,3,5,6,4,1,1,49,8,2,5,1,1,88,"ITC"
"CRON2W5e01","1.0","28.03.2024",15667,"IT",0.8133211,1,8,9,8,9,8,9,8,8,8,8,0,7,5,9,2,4,2,1,1,2,4,4,2,2,2,2,5,3,3,2,5,5,2,3,5,3,4,3,3,2,3,1,1,4,4,1,1,1,3,5,5,6,4,1,4,4,3,3,4,1,1,0,1,6,6,6,6,2,0,3,0,0,0,0,5,5,3,1,3,3,1,3,4,1,3,3,2,"ITA",2023-01-20 23:07:28,2023-01-20 23:20:29,2023-01-20 23:07:41,2023-01-20 23:09:36,2023-01-20 23:11:18,2023-01-20 23:13:58,2023-01-20 23:16:49,2023-01-20 23:18:36,2023-01-20 23:18:53,2023-01-20 23:20:18,13,115,102,160,171,107,17,85,770,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,1,,1,,7,1,4,2,5,6,3,1,27,16,4,5,1,1,5,"ITF"
"CRON2W5e01","1.0","28.03.2024",15727,"IT",0.3586577,1,8,8,7,7,7,7,8,8,8,7,6,6,8,7,7,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,3,3,6,4,3,3,1,3,3,3,2,4,1,5,5,2,2,2,2,7,5,5,3,3,3,3,3,3,3,1,1,1,1,6,6,6,6,2,2,3,3,2,6,1,3,4,4,1,1,3,1,1,1,3,2,2,3,"ITA",2023-01-13 20:16:44,2023-01-13 20:47:16,2023-01-13 20:17:09,2023-01-13 20:21:37,2023-01-13 20:26:32,2023-01-13 20:33:33,2023-01-13 20:39:36,2023-01-13 20:42:53,2023-01-13 20:43:37,2023-01-13 20:46:52,25,268,295,421,363,197,44,195,1808,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A805F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,,1,,1,7,4,2,6,5,1,3,2,61,11,5,4,6,2,5,"ITH"
"CRON2W5e01","1.0","28.03.2024",15891,"IT",0.4384258,1,5,8,8,5,8,8,9,8,8,5,8,6,6,5,5,0,2,1,0,2,3,0,0,0,2,2,0,2,2,2,1,4,3,4,4,3,1,2,1,4,1,1,1,4,4,1,1,1,3,7,4,6,5,2,3,3,2,3,4,6,6,6,6,1,1,0,1,1,4,4,4,4,6,1,7,7,4,2,3,4,4,1,3,4,4,4,2,"ITA",2023-01-18 13:25:45,2023-01-18 13:43:00,2023-01-18 13:25:49,2023-01-18 13:27:24,2023-01-18 13:28:44,2023-01-18 13:33:19,2023-01-18 13:40:09,2023-01-18 13:40:48,2023-01-18 13:41:06,2023-01-18 13:42:49,4,95,80,275,410,39,18,103,1024,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,1,,1,,7,1,3,2,5,4,6,1,28,20,6,5,2,2,7,"ITF"
"CRON2W5e01","1.0","28.03.2024",15977,"IT",0.4123688,2,8,8,8,7,6,7,8,8,6,5,4,4,6,10,7,3,2,2,2,1,0,1,9,0,1,4,3,0,4,0,5,3,3,2,1,3,1,3,3,3,3,2,2,7,7,1,1,3,3,5,6,4,3,3,3,3,3,3,3,1,1,1,1,6,6,6,6,2,4,4,4,4,6,1,3,4,7,3,1,2,3,2,2,2,3,2,2,"ITA",2023-01-17 14:17:47,2023-01-17 14:31:44,2023-01-17 14:17:55,2023-01-17 14:20:35,2023-01-17 14:22:59,2023-01-17 14:25:40,2023-01-17 14:28:27,2023-01-17 14:29:41,2023-01-17 14:30:07,2023-01-17 14:31:26,8,160,144,161,167,74,26,79,819,"w5q84",98.73418,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,1,,,1,7,2,3,6,4,1,5,1,48,14,5,5,1,1,8,"ITH"
"CRON2W5e01","1.0","28.03.2024",16068,"IT",0.48310953,2,7,7,6,5,3,7,7,8,5,8,5,7,5,9,6,4,4,4,4,6,3,3,3,3,7,6,1,1,6,0,1,6,6,1,1,6,2,4,4,1,5,2,3,7,7,1,1,1,2,7,7,6,5,3,3,3,2,2,2,6,6,6,6,9,9,1,1,1,2,2,2,3,6,1,7,6,1,4,4,5,2,1,1,1,3,2,3,"ITA",2023-02-02 00:26:24,2023-02-02 00:43:00,2023-02-02 00:26:41,2023-02-02 00:28:50,2023-02-02 00:31:19,2023-02-02 00:35:57,2023-02-02 00:39:22,2023-02-02 00:40:43,2023-02-02 00:41:15,2023-02-02 00:42:43,17,129,149,278,205,81,32,88,979,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,,1,,7,5,6,4,2,3,1,2,57,15,5,5,1,1,5,"ITC"
"CRON2W5e01","1.0","28.03.2024",16139,"IT",1.4081267,1,7,7,8,2,9,9,9,9,8,7,8,9,8,8,1,1,1,1,1,1,1,1,1,1,0,6,1,0,1,0,4,2,2,6,4,6,4,3,3,1,3,1,1,7,6,1,1,3,3,5,1,5,3,4,3,3,3,3,4,1,1,1,0,6,6,6,6,2,1,3,3,1,6,1,6,6,3,1,1,2,1,4,4,3,3,1,3,"ITA",2023-02-01 16:32:37,2023-02-01 16:53:09,2023-02-01 16:32:41,2023-02-01 16:35:15,2023-02-01 16:37:47,2023-02-01 16:42:44,2023-02-01 16:46:54,2023-02-01 16:49:37,2023-02-01 16:50:18,2023-02-01 16:52:54,4,154,152,297,250,163,41,156,1217,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,1,,,1,7,1,2,6,5,3,4,1,71,13,4,4,6,1,77,"ITH"
"CRON2W5e01","1.0","28.03.2024",16426,"IT",2.780354,1,8,7,9,7,5,10,10,7,7,2,5,9,9,9,3,2,3,2,1,4,3,2,1,2,7,2,2,1,1,0,3,5,3,2,5,3,1,3,3,3,1,1,1,7,6,2,2,2,2,5,3,3,3,4,2,2,2,3,2,6,6,6,6,1,1,1,1,1,3,3,3,4,6,1,5,6,2,4,3,4,3,2,3,1,2,1,3,"ITA",2023-01-20 22:10:04,2023-01-20 22:24:32,2023-01-20 22:10:08,2023-01-20 22:13:37,2023-01-20 22:16:30,2023-01-20 22:19:33,2023-01-20 22:21:54,2023-01-20 22:22:51,2023-01-20 22:23:10,2023-01-20 22:24:22,4,209,173,183,141,57,19,72,858,"w5q84",100,1,"Mozilla/5.0 (iPad; CPU OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/109.0.5414.83 Mobile/15E148 Safari/604.1",3,,1,1,,7,2,1,6,3,5,4,1,18,12,2,5,2,1,88,"ITH"
"CRON2W5e01","1.0","28.03.2024",16450,"IT",1.3095928,1,8,9,9,6,7,9,9,7,7,7,6,6,5,8,7,4,2,1,1,0,0,0,0,1,0,6,2,0,1,0,5,6,7,4,4,3,3,3,3,2,4,2,2,7,7,2,1,1,2,7,3,4,2,2,3,4,3,4,5,6,6,6,6,0,1,1,1,1,4,4,4,1,6,1,5,5,7,1,1,3,1,3,3,3,3,3,2,"ITA",2023-01-11 12:27:55,2023-01-11 12:51:45,2023-01-11 12:28:22,2023-01-11 12:33:43,2023-01-11 12:36:55,2023-01-11 12:41:53,2023-01-11 12:45:49,2023-01-11 12:47:37,2023-01-11 12:48:31,2023-01-11 12:51:23,27,321,192,298,236,108,54,172,1408,"w5q84",100,1,"Mozilla/5.0 (Linux; U; Android 10; it-it; Redmi Note 7 Build/QKQ1.190910.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/100.0.4896.127 Mobile Safari/537.36 XiaoMi/MiuiBrowser/13.20.1-gn",1,,1,1,,7,5,1,4,3,2,6,1,76,13,4,5,6,3,1,"ITF"
"CRON2W5e01","1.0","28.03.2024",16487,"IT",1.0553662,2,8,8,8,7,7,7,8,6,8,9,5,7,6,9,6,3,2,1,1,2,3,3,1,1,7,6,3,3,0,0,5,2,4,6,4,3,1,2,2,3,3,3,1,5,3,2,1,2,3,2,4,3,4,2,3,3,3,3,3,6,6,6,6,0,0,1,1,1,2,3,4,3,6,1,7,6,2,1,1,4,3,1,3,2,2,3,2,"ITA",2023-01-09 13:46:50,2023-01-09 13:57:51,2023-01-09 13:46:56,2023-01-09 13:48:13,2023-01-09 13:49:28,2023-01-09 13:51:27,2023-01-09 13:55:08,2023-01-09 13:56:33,2023-01-09 13:56:48,2023-01-09 13:57:43,6,77,75,119,221,85,15,55,653,"w5q84",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",2,,1,,1,7,1,5,3,6,4,2,1,19,13,4,5,2,2,88,"ITH"
"CRON2W5e01","1.0","28.03.2024",16585,"IT",0.36631873,2,5,3,7,5,5,7,7,7,6,6,3,5,5,9,5,2,2,0,0,2,1,1,0,0,0,5,0,0,0,0,2,6,6,5,7,3,1,3,3,3,3,2,1,7,7,1,1,1,2,5,4,5,3,3,3,3,3,3,3,6,6,6,6,1,0,1,1,1,3,3,3,9,6,1,6,6,4,3,3,3,1,2,3,2,3,1,2,"ITA",2023-01-11 21:32:58,2023-01-11 21:53:18,2023-01-11 21:33:14,2023-01-11 21:36:16,2023-01-11 21:38:35,2023-01-11 21:44:03,2023-01-11 21:48:05,2023-01-11 21:50:10,2023-01-11 21:50:38,2023-01-11 21:52:57,16,182,139,328,242,125,28,139,1199,"w5q84",98.73418,1,"Mozilla/5.0 (Linux; Android 13; SM-G770F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,,1,,7,2,5,3,6,4,1,2,61,13,4,5,1,1,7,"ITI"
"CRON2W5e01","1.0","28.03.2024",16674,"IT",0.6095345,1,7,7,7,7,7,8,8,8,8,7,8,8,3,0,6,4,1,1,1,1,2,2,2,2,2,0,0,0,0,0,7,2,2,2,3,3,4,3,3,3,3,1,1,6,6,1,1,3,3,7,6,4,3,1,3,3,3,3,3,0,1,0,0,6,6,6,6,2,3,3,3,3,6,1,7,7,3,3,1,5,1,2,3,3,4,1,3,"ITA",2023-01-09 21:54:35,2023-01-09 22:06:02,2023-01-09 21:54:37,2023-01-09 21:56:26,2023-01-09 21:57:46,2023-01-09 21:59:49,2023-01-09 22:02:28,2023-01-09 22:03:23,2023-01-09 22:03:46,2023-01-09 22:05:49,2,109,80,123,159,55,23,123,674,"w5q84",100,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,1,,1,,7,1,4,6,2,3,5,2,53,18,7,3,8,1,88,"ITG"
"CRON2W5e01","1.0","28.03.2024",16676,"IT",0.38906518,2,5,9,9,6,9,10,10,10,10,10,0,99,10,10,1,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,1,7,7,1,1,3,1,3,3,3,2,2,1,7,6,2,1,1,2,7,0,7,2,2,2,3,5,2,3,6,6,6,6,0,1,1,1,1,4,4,4,3,6,1,5,7,4,2,1,5,2,1,1,1,1,2,3,"ITA",2023-01-18 17:36:26,2023-01-18 17:55:28,2023-01-18 17:36:52,2023-01-18 17:40:06,2023-01-18 17:42:50,2023-01-18 17:46:26,2023-01-18 17:50:15,2023-01-18 17:52:59,2023-01-18 17:53:31,2023-01-18 17:55:15,26,194,164,216,229,164,32,104,1129,"w5q84",98.73418,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.55",2,,1,1,,7,5,3,4,2,1,6,2,64,13,4,4,1,2,3,"ITI"
"CRON2W5e01","1.0","28.03.2024",16683,"IT",0.8650107,1,7,9,9,7,7,8,9,8,7,8,3,8,8,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,6,7,7,2,3,2,2,3,3,3,1,1,7,7,1,1,1,1,7,6,6,3,4,3,3,4,3,3,0,1,0,1,6,6,6,6,2,4,4,4,4,6,1,7,7,2,3,1,3,1,2,3,1,3,1,2,"ITA",2023-01-11 10:03:52,2023-01-11 10:17:01,2023-01-11 10:03:55,2023-01-11 10:05:52,2023-01-11 10:07:35,2023-01-11 10:10:45,2023-01-11 10:13:22,2023-01-11 10:14:54,2023-01-11 10:15:25,2023-01-11 10:16:45,3,117,103,190,157,92,31,80,773,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 13; SM-A326B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,,,1,7,4,6,5,1,3,2,1,64,11,3,5,6,1,7,"ITI"
"CRON2W5e01","1.0","28.03.2024",16791,"IT",0.51163083,1,8,8,8,9,9,8,9,8,99,7,8,7,8,6,8,3,2,4,3,5,2,5,4,3,2,2,1,5,1,3,5,3,5,5,3,6,1,3,3,3,3,1,1,5,3,1,1,3,3,6,5,3,3,3,4,3,3,4,3,1,0,1,1,6,6,6,6,2,2,2,3,3,6,1,4,6,9,3,3,3,3,2,4,2,4,2,3,"ITA",2023-02-01 12:32:07,2023-02-01 12:40:41,2023-02-01 12:32:11,2023-02-01 12:33:08,2023-02-01 12:34:05,2023-02-01 12:35:08,2023-02-01 12:37:01,2023-02-01 12:39:50,2023-02-01 12:39:56,2023-02-01 12:40:30,4,57,57,63,113,169,6,34,503,"w5q84",97.46835,1,"Mozilla/5.0 (Linux; Android 13; SM-A725F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",1,1,,1,,7,1,4,6,5,3,2,2,41,13,4,5,1,1,7,"ITH"
"CRON2W5e01","1.0","28.03.2024",16902,"IT",0.737277,1,10,5,5,5,5,5,5,5,5,7,5,6,5,10,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,2,4,6,6,1,5,3,3,3,3,1,1,7,7,2,2,3,3,4,4,4,4,2,3,3,3,3,3,6,6,6,6,1,1,1,1,1,2,4,4,2,6,1,1,4,7,1,1,3,1,3,3,3,2,3,2,"ITA",2023-01-11 17:11:48,2023-01-11 17:28:38,2023-01-11 17:11:56,2023-01-11 17:13:50,2023-01-11 17:16:24,2023-01-11 17:24:32,2023-01-11 17:26:06,2023-01-11 17:26:59,2023-01-11 17:27:14,2023-01-11 17:28:25,8,114,154,488,94,53,15,71,997,"w5q84",100,1,"NodeJS",4,,1,1,,7,1,5,4,3,6,2,2,26,13,4,5,1,1,10,"ITH"
